Time (min),Beam (Volts),,T2,R2,Transmission,Reflection
169.0010348,0.000523552,5.23552E-10,8.68E-12,7.13444E-12,0.016572687,0.013626997
169.0886597,0.000524067,5.24067E-10,8.59E-12,7.09856E-12,0.016397192,0.013545144
169.176173,0.000524231,5.24231E-10,8.55E-12,7.15629E-12,0.016308091,0.013651015
169.2638951,0.000525525,5.25525E-10,8.58E-12,7.63123E-12,0.016323534,0.01452116
169.3510905,0.000525067,5.25067E-10,8.69E-12,6.84127E-12,0.016545041,0.013029332
169.4387812,0.000526662,5.26662E-10,8.68E-12,7.17873E-12,0.016473738,0.013630616
169.5262888,0.000527588,5.27588E-10,8.81E-12,6.88727E-12,0.016697478,0.013054266
169.613938,0.000524708,5.24708E-10,8.86E-12,7.40694E-12,0.016883777,0.014116302
169.7014934,0.000527316,5.27316E-10,8.87E-12,6.74554E-12,0.016814296,0.012792222
169.7889104,0.000524151,5.24151E-10,8.68E-12,6.94452E-12,0.01656516,0.013249076
169.8765005,0.000526381,5.26381E-10,8.81E-12,6.78208E-12,0.016728365,0.012884351
169.964085,0.000521944,5.21944E-10,8.65E-12,6.90386E-12,0.016581005,0.013227214
170.0515609,0.000526297,5.26297E-10,8.61E-12,6.95434E-12,0.016359794,0.013213735
170.1388547,0.000528765,5.28765E-10,8.47E-12,6.81887E-12,0.016009744,0.012895842
170.226494,0.000524105,5.24105E-10,8.94E-12,6.71E-12,0.017066964,0.012802763
170.3141103,0.000523099,5.23099E-10,9.03E-12,7.17413E-12,0.017262348,0.013714666
170.4016423,0.000525285,5.25285E-10,9.09E-12,6.77415E-12,0.017305623,0.012896141
170.4890889,0.000526745,5.26745E-10,9.00E-12,7.19748E-12,0.017087732,0.013664057
170.5766631,0.000526704,5.26704E-10,8.71E-12,6.52127E-12,0.016537334,0.012381291
170.6643168,0.000529183,5.29183E-10,8.59E-12,7.10289E-12,0.016240216,0.013422374
170.7518797,0.000524995,5.24995E-10,9.08E-12,6.6042E-12,0.017302527,0.012579561
170.8391926,0.000528272,5.28272E-10,8.53E-12,7.18219E-12,0.01615591,0.013595617
170.9266495,0.000525067,5.25067E-10,8.75E-12,6.98542E-12,0.016666738,0.013303865
171.0143784,0.000528984,5.28984E-10,8.56E-12,6.77894E-12,0.016174812,0.012815038
171.1019471,0.000526421,5.26421E-10,8.86E-12,7.05067E-12,0.016828594,0.013393585
171.1894775,0.00052609,5.2609E-10,8.81E-12,7.09747E-12,0.016747568,0.013490961
171.2768284,0.000526098,5.26098E-10,8.45E-12,6.75407E-12,0.016055636,0.012838027
171.3643591,0.000526322,5.26322E-10,8.90E-12,7.32655E-12,0.016916842,0.013920269
171.4519951,0.000527246,5.27246E-10,8.74E-12,6.84245E-12,0.016581115,0.012977713
171.5395645,0.000528828,5.28828E-10,8.45E-12,7.14741E-12,0.015973218,0.01351556
171.626853,0.000526105,5.26105E-10,8.67E-12,6.89622E-12,0.016475337,0.013108073
171.7145614,0.000524095,5.24095E-10,8.95E-12,6.83237E-12,0.017070491,0.01303651
171.8021327,0.000526445,5.26445E-10,8.80E-12,6.73636E-12,0.016709498,0.012795938
171.8898134,0.000528452,5.28452E-10,8.83E-12,6.61149E-12,0.016703432,0.012511052
171.9773358,0.000527896,5.27896E-10,8.92E-12,6.91487E-12,0.016894381,0.013098929
172.0646656,0.000525754,5.25754E-10,8.46E-12,7.02145E-12,0.016082199,0.013355003
172.1522651,0.000523943,5.23943E-10,8.67E-12,6.97544E-12,0.01654004,0.013313353
172.2398686,0.000527933,5.27933E-10,8.18E-12,7.2914E-12,0.015492929,0.013811207
172.3274877,0.000526199,5.26199E-10,8.71E-12,6.85263E-12,0.016543277,0.013022896
172.4150365,0.000527801,5.27801E-10,8.64E-12,7.13526E-12,0.016370476,0.013518849
172.5022887,0.000525516,5.25516E-10,8.63E-12,6.89361E-12,0.016430811,0.013117808
172.5900333,0.000524087,5.24087E-10,8.73E-12,7.02181E-12,0.016653225,0.013398193
172.6775786,0.000525058,5.25058E-10,8.59E-12,6.64013E-12,0.016358761,0.012646475
172.7650399,0.000531227,5.31227E-10,8.75E-12,7.44926E-12,0.016475884,0.014022737
172.8524044,0.000527746,5.27746E-10,8.59E-12,6.70803E-12,0.016268945,0.01271072
172.9399928,0.000527794,5.27794E-10,8.78E-12,7.25734E-12,0.016643797,0.01375032
173.0275478,0.000521364,5.21364E-10,8.74E-12,6.6069E-12,0.016759842,0.01267235
173.1151157,0.000525639,5.25639E-10,8.60E-12,7.01914E-12,0.016357122,0.013353532
173.2024976,0.000523599,5.23599E-10,8.76E-12,6.8398E-12,0.016736026,0.013063049
173.2900357,0.000525942,5.25942E-10,8.46E-12,6.72325E-12,0.016086317,0.012783258
173.3775904,0.000528363,5.28363E-10,9.21E-12,6.93615E-12,0.017428305,0.013127617
173.4653546,0.000525464,5.25464E-10,8.74E-12,6.89744E-12,0.016640764,0.013126394
173.5526012,0.000523477,5.23477E-10,8.78E-12,6.04282E-12,0.016770004,0.011543626
173.6402271,0.00052577,5.2577E-10,8.63E-12,6.85728E-12,0.016414116,0.013042346
173.7277806,0.000524247,5.24247E-10,9.14E-12,6.81224E-12,0.017434855,0.012994318
173.8153605,0.000527557,5.27557E-10,8.55E-12,7.19655E-12,0.016206076,0.013641275
173.9029368,0.000527909,5.27909E-10,9.03E-12,6.46398E-12,0.017113423,0.012244492
173.9903238,0.000528006,5.28006E-10,8.48E-12,6.765E-12,0.016057062,0.012812366
174.0779075,0.000526161,5.26161E-10,8.94E-12,6.57425E-12,0.016983344,0.012494749
174.1654359,0.000527528,5.27528E-10,8.90E-12,6.86321E-12,0.016868948,0.013010148
174.2531227,0.000528882,5.28882E-10,8.80E-12,6.43433E-12,0.016633503,0.012165917
174.3405424,0.000525477,5.25477E-10,8.46E-12,7.11501E-12,0.016095718,0.013540104
174.4278849,0.000526968,5.26968E-10,8.82E-12,6.87913E-12,0.016743722,0.013054169
174.5154671,0.000524163,5.24163E-10,8.60E-12,6.94088E-12,0.016398839,0.013241841
174.6032703,0.000528803,5.28803E-10,9.07E-12,7.13529E-12,0.017160246,0.013493293
174.690699,0.000524881,5.24881E-10,8.34E-12,7.05883E-12,0.015885779,0.013448434
174.7781117,0.000526456,5.26456E-10,8.95E-12,6.52317E-12,0.016991314,0.012390719
174.865583,0.000527063,5.27063E-10,8.57E-12,6.96734E-12,0.016259884,0.01321919
174.9532253,0.00052502,5.2502E-10,8.86E-12,7.18924E-12,0.016884663,0.013693264
175.0409301,0.000522481,5.22481E-10,8.65E-12,7.40117E-12,0.016558079,0.014165447
175.1284645,0.00052717,5.2717E-10,8.69E-12,7.30098E-12,0.016482504,0.013849381
175.2157485,0.000525295,5.25295E-10,8.44E-12,6.76339E-12,0.016064359,0.012875418
175.3034283,0.000522107,5.22107E-10,8.74E-12,7.04472E-12,0.016737582,0.01349286
175.3909428,0.000525402,5.25402E-10,8.60E-12,7.26078E-12,0.016368454,0.013819483
175.4785773,0.000524442,5.24442E-10,8.99E-12,6.49545E-12,0.01713673,0.012385458
175.5657665,0.000522143,5.22143E-10,8.67E-12,7.23478E-12,0.016597001,0.013855933
175.6534694,0.000526155,5.26155E-10,8.76E-12,6.86145E-12,0.016642946,0.013040738
175.7410818,0.000526538,5.26538E-10,8.57E-12,7.50562E-12,0.016281012,0.014254669
175.8285828,0.000525442,5.25442E-10,8.92E-12,6.77835E-12,0.016980464,0.012900271
175.9160082,0.000526925,5.26925E-10,8.67E-12,7.39181E-12,0.016457475,0.014028208
176.0035663,0.000524888,5.24888E-10,9.06E-12,6.77581E-12,0.0172685,0.012909071
176.0912041,0.000523532,5.23532E-10,8.46E-12,7.15286E-12,0.016160453,0.013662691
176.1786918,0.000523173,5.23173E-10,8.71E-12,6.98362E-12,0.016639083,0.013348593
176.266297,0.000524217,5.24217E-10,8.78E-12,6.88082E-12,0.016749961,0.013125904
176.3536617,0.000528872,5.28872E-10,9.01E-12,6.92435E-12,0.017033777,0.013092665
176.4413603,0.000526263,5.26263E-10,8.72E-12,7.06313E-12,0.016566071,0.013421292
176.5288119,0.000525485,5.25485E-10,8.92E-12,6.53244E-12,0.016974538,0.012431265
176.6161709,0.00052715,5.2715E-10,8.64E-12,7.01647E-12,0.016398076,0.013310196
176.7038266,0.000520454,5.20454E-10,8.74E-12,6.62676E-12,0.016789531,0.012732652
176.7912718,0.000527395,5.27395E-10,8.62E-12,7.09701E-12,0.016352406,0.013456726
176.8790198,0.00052315,5.2315E-10,9.02E-12,6.88996E-12,0.017249562,0.013170128
176.9665191,0.000529582,5.29582E-10,8.80E-12,7.15352E-12,0.016613935,0.013507848
177.0538569,0.000528409,5.28409E-10,8.70E-12,6.95027E-12,0.016470837,0.013153209
177.1414047,0.000523574,5.23574E-10,8.38E-12,7.24777E-12,0.015997346,0.013842889
177.2289608,0.000526133,5.26133E-10,8.75E-12,6.90553E-12,0.01662504,0.013125059
177.3166125,0.000526907,5.26907E-10,8.77E-12,7.17849E-12,0.016648737,0.013623818
177.4038462,0.000524526,5.24526E-10,8.61E-12,6.7138E-12,0.016409707,0.012799747
177.491523,0.00052732,5.2732E-10,8.62E-12,7.02974E-12,0.016345874,0.013331072
177.5790379,0.000527288,5.27288E-10,8.93E-12,6.81667E-12,0.016940267,0.012927792
177.6666611,0.000523996,5.23996E-10,8.88E-12,7.33879E-12,0.016953835,0.014005447
177.7543569,0.000524206,5.24206E-10,8.73E-12,6.43823E-12,0.016647585,0.012281881
177.8417382,0.000529929,5.29929E-10,8.56E-12,7.36679E-12,0.016157086,0.013901457
177.9292068,0.000527383,5.27383E-10,9.01E-12,6.94453E-12,0.01709371,0.0131679
178.0168784,0.000525493,5.25493E-10,8.32E-12,6.98449E-12,0.015832132,0.013291315
178.1044376,0.000526031,5.26031E-10,9.14E-12,6.62249E-12,0.017383965,0.012589524
178.1916919,0.000527686,5.27686E-10,8.94E-12,7.54478E-12,0.016951119,0.014297869
178.2790454,0.000527652,5.27652E-10,8.63E-12,6.72666E-12,0.016364125,0.012748288
178.3655461,0.000524949,5.24949E-10,8.61E-12,7.04812E-12,0.016400431,0.013426283
178.4522125,0.000526713,5.26713E-10,8.97E-12,6.62866E-12,0.017031239,0.012584949
178.5390534,0.000525481,5.25481E-10,8.90E-12,7.28458E-12,0.016931081,0.013862696
178.6261719,0.000525024,5.25024E-10,8.77E-12,7.04875E-12,0.016708312,0.013425574
178.7140123,0.000527905,5.27905E-10,8.88E-12,7.29022E-12,0.016828588,0.013809713
178.8015788,0.000527996,5.27996E-10,8.85E-12,6.91125E-12,0.016757683,0.013089586
178.8892049,0.00052631,5.2631E-10,8.37E-12,6.74499E-12,0.015910131,0.012815629
178.9768181,0.000525552,5.25552E-10,8.63E-12,6.7171E-12,0.016430317,0.012781042
179.0642289,0.00052372,5.2372E-10,8.90E-12,7.18014E-12,0.017000459,0.013709901
179.1517637,0.000524802,5.24802E-10,9.04E-12,6.5271E-12,0.017234727,0.012437268
179.2392853,0.000527055,5.27055E-10,8.76E-12,7.0883E-12,0.016613634,0.013448893
179.326951,0.000525892,5.25892E-10,8.49E-12,6.98896E-12,0.016137356,0.013289725
179.41443,0.000525565,5.25565E-10,8.90E-12,7.19078E-12,0.016935308,0.013681984
179.5018731,0.000526218,5.26218E-10,8.74E-12,6.86344E-12,0.016609059,0.01304296
179.5894139,0.000525634,5.25634E-10,8.79E-12,6.94696E-12,0.016722544,0.013216354
179.6769054,0.000523063,5.23063E-10,9.21E-12,6.80536E-12,0.01761257,0.013010588
179.7646301,0.000529123,5.29123E-10,8.68E-12,7.50548E-12,0.016395754,0.014184757
179.8521154,0.000524949,5.24949E-10,8.84E-12,7.23661E-12,0.01683161,0.013785351
179.9395829,0.000526774,5.26774E-10,8.60E-12,7.39495E-12,0.016324866,0.014038195
180.0270456,0.000526767,5.26767E-10,8.93E-12,6.95759E-12,0.0169558,0.0132081
180.1147553,0.000525631,5.25631E-10,8.60E-12,7.26841E-12,0.016352148,0.013827973
180.2022756,0.000529738,5.29738E-10,8.58E-12,6.66663E-12,0.016199274,0.012584768
180.2895336,0.000523643,5.23643E-10,8.93E-12,7.19924E-12,0.017057933,0.01374837
180.3771704,0.000530006,5.30006E-10,8.81E-12,7.4366E-12,0.016621548,0.014031176
180.464868,0.000526953,5.26953E-10,8.74E-12,7.34966E-12,0.016576651,0.013947472
180.5523998,0.000525222,5.25222E-10,8.81E-12,6.89278E-12,0.016767896,0.013123547
180.639769,0.000528244,5.28244E-10,8.86E-12,7.38477E-12,0.016767619,0.013979843
180.727352,0.000527518,5.27518E-10,9.00E-12,6.93537E-12,0.017054889,0.013147174
180.8149741,0.000529032,5.29032E-10,8.74E-12,7.025E-12,0.016522543,0.013278968
180.9024275,0.000525985,5.25985E-10,9.07E-12,7.10188E-12,0.017248114,0.013502069
180.9900112,0.000527635,5.27635E-10,8.87E-12,6.98095E-12,0.016804105,0.013230655
181.0773729,0.000529558,5.29558E-10,9.22E-12,6.86128E-12,0.017417676,0.012956604
181.1650456,0.000527933,5.27933E-10,8.70E-12,7.02096E-12,0.01647343,0.013298946
181.2525646,0.000526632,5.26632E-10,8.89E-12,7.0396E-12,0.016880484,0.013367222
181.3402064,0.000527033,5.27033E-10,8.52E-12,7.23687E-12,0.016163837,0.013731341
181.4276607,0.000530184,5.30184E-10,8.83E-12,6.86569E-12,0.016649832,0.012949639
181.51497,0.000528848,5.28848E-10,8.54E-12,7.1771E-12,0.016152641,0.013571195
181.6027509,0.000528976,5.28976E-10,9.04E-12,6.8002E-12,0.01708977,0.01285542
181.690226,0.000524585,5.24585E-10,8.80E-12,7.197E-12,0.016776339,0.013719417
181.777544,0.000528337,5.28337E-10,8.95E-12,6.71668E-12,0.016949088,0.012712884
181.8651078,0.000526306,5.26306E-10,8.83E-12,7.04048E-12,0.016774109,0.013377154
181.9527734,0.000528254,5.28254E-10,8.66E-12,6.82243E-12,0.01639196,0.012915058
182.040431,0.000522627,5.22627E-10,8.80E-12,7.35403E-12,0.016832087,0.014071292
182.127993,0.00052139,5.2139E-10,9.03E-12,6.96788E-12,0.01731015,0.013364041
182.2155783,0.000526844,5.26844E-10,8.80E-12,7.00612E-12,0.016705149,0.013298266
182.3027995,0.000524537,5.24537E-10,8.92E-12,6.88599E-12,0.017012154,0.013127749
182.3904868,0.000528319,5.28319E-10,8.80E-12,6.8909E-12,0.016648648,0.013043053
182.4780441,0.000524174,5.24174E-10,8.46E-12,6.69715E-12,0.016142957,0.012776591
182.5653139,0.000528433,5.28433E-10,8.51E-12,6.82654E-12,0.016108033,0.012918453
182.6529864,0.000530516,5.30516E-10,8.59E-12,7.00017E-12,0.016183118,0.013195027
182.7404925,0.0005276,5.276E-10,8.79E-12,7.35023E-12,0.016655652,0.013931453
182.8281618,0.000523761,5.23761E-10,8.62E-12,6.33422E-12,0.016461049,0.012093713
182.9156793,0.000521582,5.21582E-10,8.58E-12,7.07281E-12,0.016447329,0.013560313
183.0030294,0.000524178,5.24178E-10,9.03E-12,6.78168E-12,0.017229713,0.012937748
183.0905633,0.000524258,5.24258E-10,8.59E-12,7.39559E-12,0.016386188,0.014106773
183.178355,0.000525425,5.25425E-10,8.88E-12,6.71917E-12,0.016905346,0.012788069
183.2658286,0.000527327,5.27327E-10,8.69E-12,6.92457E-12,0.016482384,0.013131453
183.3534119,0.000524309,5.24309E-10,8.60E-12,6.70555E-12,0.016401522,0.012789301
183.4408021,0.000526798,5.26798E-10,8.89E-12,7.01602E-12,0.016874732,0.013318251
183.5283091,0.000526005,5.26005E-10,8.94E-12,6.35859E-12,0.017004287,0.01208846
183.6160054,0.000521988,5.21988E-10,8.68E-12,7.38011E-12,0.016619214,0.014138479
183.7035278,0.000530367,5.30367E-10,9.08E-12,6.75484E-12,0.017128615,0.012736151
183.7908863,0.000527794,5.27794E-10,8.36E-12,7.17591E-12,0.01584479,0.013596046
183.8784256,0.000525359,5.25359E-10,9.05E-12,6.6268E-12,0.017235761,0.012613846
183.9661267,0.000526988,5.26988E-10,8.79E-12,7.07193E-12,0.016670503,0.013419531
184.0535106,0.000525292,5.25292E-10,8.62E-12,7.32924E-12,0.016415735,0.013952699
184.1410483,0.0005218,5.218E-10,8.41E-12,6.81448E-12,0.016123991,0.013059562
184.2285453,0.000526148,5.26148E-10,8.76E-12,7.01944E-12,0.01665272,0.013341192
184.3161265,0.000522775,5.22775E-10,8.70E-12,7.56901E-12,0.016648638,0.014478513
184.4037364,0.000524359,5.24359E-10,8.39E-12,6.80166E-12,0.015998721,0.012971391
184.4911838,0.000523393,5.23393E-10,8.38E-12,7.32836E-12,0.016010695,0.014001638
184.5786948,0.000523331,5.23331E-10,8.92E-12,6.44953E-12,0.017043966,0.012323994
184.6663107,0.000523876,5.23876E-10,9.00E-12,6.81782E-12,0.017187355,0.013014179
184.7537943,0.000523469,5.23469E-10,8.66E-12,6.70847E-12,0.01654605,0.012815408
184.8413231,0.000524196,5.24196E-10,8.50E-12,7.16732E-12,0.016214999,0.013672965
184.929006,0.000525748,5.25748E-10,8.74E-12,6.92593E-12,0.016618369,0.013173497
185.0162281,0.000527762,5.27762E-10,8.85E-12,7.46209E-12,0.016762048,0.014139124
185.103816,0.000527597,5.27597E-10,9.02E-12,6.60981E-12,0.017101713,0.012528138
185.1914822,0.000526175,5.26175E-10,8.82E-12,7.02343E-12,0.016755463,0.0133481
185.279026,0.000529047,5.29047E-10,8.91E-12,6.83427E-12,0.016844996,0.012918091
185.3665751,0.000528417,5.28417E-10,8.72E-12,7.0458E-12,0.016504806,0.013333795
185.4539204,0.000526301,5.26301E-10,8.76E-12,6.70671E-12,0.016640397,0.01274312
185.5414968,0.000526735,5.26735E-10,8.42E-12,7.29357E-12,0.015986863,0.013846758
185.6288255,0.000524854,5.24854E-10,8.89E-12,6.65478E-12,0.016932274,0.012679293
185.7167646,0.00052664,5.2664E-10,8.74E-12,6.9831E-12,0.016586532,0.013259725
185.8042621,0.000525239,5.25239E-10,9.32E-12,7.20046E-12,0.017737312,0.01370894
185.8916957,0.000525281,5.25281E-10,8.80E-12,7.56941E-12,0.016744787,0.014410203
185.9791577,0.000527585,5.27585E-10,8.93E-12,7.00168E-12,0.01692185,0.01327118
186.0668577,0.000526623,5.26623E-10,8.79E-12,7.10766E-12,0.01669062,0.013496656
186.1543721,0.000523086,5.23086E-10,8.95E-12,6.82821E-12,0.017114048,0.01305371
186.2416595,0.000525197,5.25197E-10,8.63E-12,7.44845E-12,0.016422548,0.014182202
186.329211,0.000523925,5.23925E-10,8.78E-12,6.73952E-12,0.016764984,0.012863523
186.4168578,0.000524533,5.24533E-10,8.71E-12,7.18915E-12,0.01659843,0.013705813
186.5045005,0.000525903,5.25903E-10,8.78E-12,6.70618E-12,0.016697874,0.012751754
186.591781,0.000525182,5.25182E-10,8.48E-12,6.73843E-12,0.016147182,0.012830646
186.6793486,0.000520932,5.20932E-10,8.68E-12,6.75926E-12,0.016656422,0.012975306
186.7670548,0.000527203,5.27203E-10,8.77E-12,6.68828E-12,0.016625685,0.012686337
186.8544802,0.000525009,5.25009E-10,8.97E-12,6.9352E-12,0.017079573,0.013209675
186.9419565,0.000524965,5.24965E-10,8.41E-12,6.89749E-12,0.016016413,0.013138953
187.0294741,0.00052867,5.2867E-10,9.28E-12,7.00524E-12,0.017556274,0.013250684
187.1170615,0.000524257,5.24257E-10,8.81E-12,6.98508E-12,0.016801723,0.013323782
187.2046804,0.000525013,5.25013E-10,8.93E-12,6.78316E-12,0.017016283,0.012919966
187.2922531,0.00052536,5.2536E-10,8.63E-12,6.95162E-12,0.016421249,0.013232089
187.3797802,0.000528773,5.28773E-10,8.68E-12,7.11311E-12,0.01641041,0.013452094
187.4672429,0.000530022,5.30022E-10,8.63E-12,7.11585E-12,0.016278935,0.013425591
187.5547109,0.000524576,5.24576E-10,8.83E-12,6.99884E-12,0.016826333,0.013341919
187.6422883,0.000523074,5.23074E-10,8.73E-12,6.91629E-12,0.016683927,0.013222387
187.7299841,0.000528057,5.28057E-10,9.08E-12,6.82806E-12,0.017201612,0.012930551
187.8172216,0.000523499,5.23499E-10,8.61E-12,6.67731E-12,0.01644618,0.01275517
187.9048038,0.000528268,5.28268E-10,8.85E-12,6.47853E-12,0.016745222,0.012263712
187.9924993,0.000524395,5.24395E-10,8.75E-12,6.84602E-12,0.016691876,0.013055085
188.0799799,0.000525208,5.25208E-10,8.87E-12,6.50091E-12,0.016883353,0.012377798
188.1673147,0.000524904,5.24904E-10,8.56E-12,7.20776E-12,0.016299943,0.01373158
188.2549154,0.000522065,5.22065E-10,8.42E-12,6.39248E-12,0.016122599,0.012244591
188.3424775,0.000526926,5.26926E-10,8.69E-12,6.85115E-12,0.016487555,0.013002102
188.4301579,0.000527348,5.27348E-10,8.88E-12,6.74168E-12,0.016847671,0.012784119
188.5176627,0.000526553,5.26553E-10,8.25E-12,7.00009E-12,0.015659938,0.013294195
188.6049474,0.000522368,5.22368E-10,8.62E-12,6.93945E-12,0.016501869,0.013284589
188.6925977,0.000528223,5.28223E-10,8.17E-12,6.75077E-12,0.015465219,0.012780162
188.780285,0.000523413,5.23413E-10,9.24E-12,7.0546E-12,0.017646085,0.013478083
188.8678768,0.000523906,5.23906E-10,8.87E-12,7.035E-12,0.016939978,0.013427986
188.9550406,0.000521314,5.21314E-10,9.17E-12,7.10053E-12,0.017591121,0.013620445
189.0427837,0.000522404,5.22404E-10,8.53E-12,7.11683E-12,0.016337866,0.013623222
189.1303196,0.000526763,5.26763E-10,8.74E-12,6.48468E-12,0.016598703,0.012310434
189.2179124,0.000523103,5.23103E-10,8.92E-12,7.19282E-12,0.017048729,0.013750272
189.3054363,0.000524123,5.24123E-10,8.81E-12,7.10929E-12,0.01680517,0.013564178
189.3928078,0.000526017,5.26017E-10,8.46E-12,7.08636E-12,0.016089021,0.013471742
189.4803831,0.00052066,5.2066E-10,8.75E-12,6.92856E-12,0.016799617,0.013307251
189.5679986,0.000522064,5.22064E-10,8.63E-12,6.99992E-12,0.01653417,0.013408166
189.6555699,0.000526721,5.26721E-10,8.97E-12,6.83128E-12,0.017024543,0.012969436
189.7431475,0.00052445,5.2445E-10,8.56E-12,7.20117E-12,0.01631546,0.013730915
189.8307112,0.000521084,5.21084E-10,8.76E-12,6.86618E-12,0.016808768,0.01317674
189.9181333,0.000522978,5.22978E-10,8.65E-12,7.06391E-12,0.016531781,0.013507109
190.0056551,0.000525745,5.25745E-10,8.77E-12,6.50649E-12,0.016689264,0.012375764
190.0933094,0.000524518,5.24518E-10,8.96E-12,7.12659E-12,0.017077417,0.01358693
190.1806877,0.000525721,5.25721E-10,9.18E-12,6.84558E-12,0.017459464,0.013021333
190.268143,0.000522695,5.22695E-10,8.83E-12,6.58572E-12,0.016894576,0.01259955
190.3558104,0.000525857,5.25857E-10,8.99E-12,6.83552E-12,0.017092869,0.012998808
190.4433377,0.000523185,5.23185E-10,8.60E-12,6.8702E-12,0.016442912,0.013131491
190.5306014,0.000522266,5.22266E-10,8.92E-12,7.00741E-12,0.017071697,0.013417307
190.6183267,0.00052279,5.2279E-10,8.34E-12,7.16626E-12,0.015959225,0.013707728
190.7059638,0.000528358,5.28358E-10,8.59E-12,6.76187E-12,0.016261109,0.012797894
190.7934583,0.00052357,5.2357E-10,8.71E-12,7.41464E-12,0.016639978,0.01416171
190.8811256,0.000524531,5.24531E-10,9.13E-12,6.57396E-12,0.017401109,0.012533009
190.968292,0.000526915,5.26915E-10,8.87E-12,7.30659E-12,0.016836132,0.013866716
191.0559404,0.000523544,5.23544E-10,9.07E-12,6.98652E-12,0.017326099,0.013344657
191.1436221,0.000522447,5.22447E-10,8.40E-12,6.89129E-12,0.016081752,0.013190415
191.2311966,0.000527282,5.27282E-10,8.71E-12,7.22752E-12,0.016521774,0.013707121
191.3183994,0.000523244,5.23244E-10,8.65E-12,7.19855E-12,0.016534447,0.013757537
191.4060952,0.000525749,5.25749E-10,8.87E-12,6.68134E-12,0.016869909,0.012708226
191.4935925,0.000523801,5.23801E-10,8.63E-12,6.93056E-12,0.016473547,0.013231284
191.5812875,0.00052373,5.2373E-10,8.70E-12,7.0068E-12,0.016602966,0.013378638
191.668861,0.000527153,5.27153E-10,8.94E-12,7.39225E-12,0.016949966,0.014022989
191.7561241,0.000523819,5.23819E-10,8.97E-12,6.60081E-12,0.017132798,0.012601327
191.8437561,0.000526287,5.26287E-10,8.32E-12,7.18653E-12,0.015811371,0.01365515
191.9313611,0.000526443,5.26443E-10,8.83E-12,6.82253E-12,0.016780378,0.012959674
192.0188564,0.000522103,5.22103E-10,8.65E-12,6.99115E-12,0.016558899,0.013390376
192.1065918,0.000526124,5.26124E-10,8.77E-12,6.33417E-12,0.01667358,0.012039307
192.1941353,0.000525348,5.25348E-10,8.80E-12,7.19563E-12,0.016749297,0.013696877
192.2814029,0.000526315,5.26315E-10,8.67E-12,6.93583E-12,0.016468563,0.013178087
192.3690187,0.000524103,5.24103E-10,8.85E-12,7.32362E-12,0.016885567,0.013973628
192.456585,0.000529455,5.29455E-10,9.06E-12,6.57235E-12,0.017118533,0.012413422
192.5438862,0.000523568,5.23568E-10,8.65E-12,7.40286E-12,0.016528688,0.014139254
192.6314722,0.000527178,5.27178E-10,8.82E-12,6.63983E-12,0.016723148,0.012595044
192.7191079,0.000526827,5.26827E-10,8.66E-12,7.24878E-12,0.016444607,0.013759323
192.806728,0.000522999,5.22999E-10,8.90E-12,6.63413E-12,0.017015399,0.012684789
192.8939954,0.000523191,5.23191E-10,8.21E-12,7.41885E-12,0.015683444,0.014180013
192.9816605,0.000522929,5.22929E-10,8.66E-12,7.16472E-12,0.016551972,0.013701132
193.0691149,0.000522345,5.22345E-10,8.68E-12,6.96762E-12,0.016614246,0.013339114
193.1568322,0.000520513,5.20513E-10,9.12E-12,6.7096E-12,0.017515597,0.012890355
193.2443594,0.000522068,5.22068E-10,8.38E-12,7.50313E-12,0.016060813,0.014371942
193.3316607,0.000521652,5.21652E-10,8.74E-12,6.20272E-12,0.016760378,0.011890536
193.4193159,0.000519862,5.19862E-10,8.42E-12,6.93783E-12,0.016194571,0.013345528
193.5067671,0.000521469,5.21469E-10,9.02E-12,6.8747E-12,0.017303497,0.013183321
193.5945075,0.000520605,5.20605E-10,8.60E-12,7.10146E-12,0.016517589,0.013640763
193.6820257,0.000519415,5.19415E-10,9.06E-12,6.71691E-12,0.017439138,0.012931695
193.7696059,0.000528238,5.28238E-10,9.01E-12,7.17572E-12,0.017064218,0.013584271
193.8569794,0.00052032,5.2032E-10,8.83E-12,6.66156E-12,0.016978297,0.012802802
193.9446015,0.000515272,5.15272E-10,8.53E-12,7.43493E-12,0.016552986,0.014429146
194.0321277,0.000521972,5.21972E-10,8.78E-12,6.97745E-12,0.016813642,0.013367488
194.1194831,0.000521183,5.21183E-10,8.61E-12,7.26231E-12,0.016515774,0.01393428
194.2071012,0.000520755,5.20755E-10,8.78E-12,6.88645E-12,0.016855546,0.013223957
194.2946385,0.000519898,5.19898E-10,8.45E-12,6.85346E-12,0.016244537,0.013182315
194.3821966,0.000521777,5.21777E-10,8.91E-12,6.8508E-12,0.01706722,0.013129732
194.4697816,0.000521147,5.21147E-10,8.33E-12,7.36211E-12,0.015986487,0.014126757
194.5571254,0.000525299,5.25299E-10,8.75E-12,6.86944E-12,0.016661521,0.013077203
194.6446825,0.000522194,5.22194E-10,8.72E-12,7.159E-12,0.016695066,0.01370946
194.7323804,0.000522832,5.22832E-10,8.81E-12,6.74341E-12,0.016843631,0.012897859
194.8198446,0.000519904,5.19904E-10,8.78E-12,6.74944E-12,0.016889589,0.01298209
194.907153,0.000526165,5.26165E-10,8.79E-12,6.70113E-12,0.01671309,0.012735795
194.9949146,0.000521953,5.21953E-10,8.38E-12,7.5551E-12,0.01605783,0.014474679
